,AvPrecipitation,AvEvapoTrans,AvGroundWater,AvRunoff,AvStreamFlow,AvPtSrcFlow,AvTileDrain,AvWithdrawal,month,huc,land_use_source,stream_layer,weather_source
34,7.091500000000001,1.6701006901524664,2.999166706764968,0.34269754327977536,3.3418642500447433,0.0,0.0,0.0,11,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019
35,8.303,0.5666027718532389,4.463697202109388,0.7970081439917595,5.2607053461011475,0.0,0.0,0.0,12,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019
36,6.569250000000001,0.2401547903500641,4.748746986687426,0.7449317205268008,5.493678707214227,0.0,0.0,0.0,1,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
37,6.27725,0.31964288169123656,3.6741823541031158,0.7623899796437748,4.4365723337468905,0.0,0.0,0.0,2,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
38,7.702249999999999,1.3677924696206873,5.918566857034938,1.6820610675199668,7.600627924554905,0.0,0.0,0.0,3,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
39,8.410249999999998,3.946635580819722,6.495912764543436,0.4792632966928309,6.975176061236267,0.0,0.0,0.0,4,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
40,9.486999999999998,8.589082158470339,4.049649562540295,0.02701410195841753,4.076663664498712,0.0,0.0,0.0,5,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
41,12.386999999999999,12.585708299195348,2.379354734411712,0.20614989608427675,2.585504630495989,0.0,0.0,0.0,6,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
42,10.925749999999997,13.279677374874144,1.062436972972646,0.11133218249978008,1.173769155472426,0.0,0.0,0.0,7,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
43,10.856499999999999,10.493152277554476,0.34407097576768153,0.16546935774008656,0.5095403335077681,0.0,0.0,0.0,8,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
44,9.642750000000001,6.501365177908811,0.6321909226724473,0.39526299574022283,1.02745391841267,0.0,0.0,0.0,9,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
45,10.371250000000003,3.799925885653125,1.3653179069873556,0.7744842270981597,2.139802134085515,0.0,0.0,0.0,10,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
46,7.091500000000001,1.6740658518899765,2.8600154099845843,0.3529494065887352,3.2129648165733196,0.0,0.0,0.0,11,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
47,8.303,0.568266462622117,4.325133232897851,0.8158949189830323,5.141028151880883,0.0,0.0,0.0,12,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019
48,6.569250000000001,0.23381524075912669,4.624210973187739,0.71606127346867,5.340272246656409,0.0,0.0,0.0,1,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
49,6.27725,0.3112050241872578,3.659692687748535,0.7288258643614016,4.388518552109937,0.0,0.0,0.0,2,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
50,7.702249999999999,1.3316858061698709,5.967975262111919,1.6239048916927046,7.591880153804624,0.0,0.0,0.0,3,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
51,8.410249999999998,3.8424532243258382,6.582581621155185,0.45333234713181214,7.035913968286997,0.0,0.0,0.0,4,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
52,9.486999999999998,8.396251246960652,4.168182176071828,0.020935401951517996,4.189117578023346,0.0,0.0,0.0,5,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
53,12.386999999999999,12.500181110048038,2.4961827168924975,0.19072032956512858,2.6869030464576262,0.0,0.0,0.0,6,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
54,10.925749999999997,13.622147370596673,1.1378817140875053,0.09854358709994496,1.2364253011874502,0.0,0.0,0.0,7,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
55,10.856499999999999,10.773134157386364,0.34256655998051916,0.1527061684254039,0.49527272840592307,0.0,0.0,0.0,8,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
56,9.642750000000001,6.737917695582816,0.622057531632579,0.37787792750003646,0.9999354591326155,0.0,0.0,0.0,9,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
57,10.371250000000003,3.721528918460237,1.292685941986331,0.7405747722236012,2.0332607142099324,0.0,0.0,0.0,10,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
58,7.091500000000001,1.6349275825827974,2.713975794718355,0.33429363034327036,3.0482694250616253,0.0,0.0,0.0,11,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
59,8.303,0.5543088746236826,4.193316321634426,0.7798349673761178,4.973151289010544,0.0,0.0,0.0,12,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019
60,6.569250000000001,0.2511186640781386,4.840718725299926,0.7743795323493039,5.61509825764923,0.0,0.0,0.0,1,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
61,6.27725,0.33423565407704736,3.6770132954735515,0.795860787382632,4.472874082856183,0.0,0.0,0.0,2,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
62,7.702249999999999,1.4302367952211594,5.820013375360915,1.738429066412526,7.558442441773441,0.0,0.0,0.0,3,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
63,8.410249999999998,4.126812766108261,6.3639461999361835,0.5090268076520579,6.872973007588241,0.0,0.0,0.0,4,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
64,9.486999999999998,8.853981960982296,3.918413957396298,0.03369543665526535,3.9521093940515635,0.0,0.0,0.0,5,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
65,12.386999999999999,12.639584095756208,2.267938719736155,0.2152731007382514,2.4832118204744065,0.0,0.0,0.0,6,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
66,10.925749999999997,12.640167138210867,1.0020056934907313,0.1225110759882031,1.1245167694789344,0.0,0.0,0.0,7,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
67,10.856499999999999,10.184031466201281,0.3883558088354483,0.17169384821284148,0.5600496570482898,0.0,0.0,0.0,8,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
68,9.642750000000001,6.533334905253608,0.6629189044411945,0.4044732126469969,1.0673921170881915,0.0,0.0,0.0,9,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
69,10.371250000000003,3.9002145616857966,1.4360716692432323,0.8088779324041093,2.244949601647342,0.0,0.0,0.0,10,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
70,7.091500000000001,1.731529275886772,2.958009755499059,0.37456573139200383,3.332575486891063,0.0,0.0,0.0,11,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
71,8.303,0.590294323080075,4.442444897757216,0.8537120062474264,5.296156904004643,0.0,0.0,0.0,12,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019
72,6.7585,0.21708372042109322,5.248701623484235,0.9610558911843887,6.304798480493382,0.09504096582475828,0.0,0.0,1,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
73,6.38725,0.2848283347590077,4.056766708352283,0.904772264965797,5.047382426321088,0.08584345300300748,0.0,0.0,2,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
74,7.8625,1.1876014231887486,5.978281155110341,1.6759774563143341,7.749299577249434,0.09504096582475828,0.0,0.0,3,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
75,8.890250000000002,3.398915769693609,6.608411643893857,0.5795817447139039,7.279968516825269,0.09197512821750801,0.0,0.0,4,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
76,9.989,7.323940119881823,4.972507352548233,0.03384603815855033,5.101394356531541,0.09504096582475828,0.0,0.0,5,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
77,12.96475,10.824340997919043,3.55446015043927,0.4973187045313268,4.143753983188105,0.09197512821750801,0.0,0.0,6,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
78,11.077500000000002,12.023377515645926,2.042730885581384,0.16238349522872836,2.3001553466348708,0.09504096582475828,0.0,0.0,7,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
79,11.231250000000001,10.075016916134064,1.1098610902983794,0.22045385932868675,1.4253559154518243,0.09504096582475828,0.0,0.0,8,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
80,11.148500000000002,6.619136741683709,1.485662077797131,0.8498582038534617,2.4274954098681003,0.09197512821750801,0.0,0.0,9,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
81,10.843,3.3681078694486155,2.7429887841139076,0.8952143742180277,3.733244124156694,0.09504096582475828,0.0,0.0,10,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
82,7.45925,1.4250733140035359,3.9846798091256423,0.4845947495934896,4.56124968693664,0.09197512821750801,0.0,0.0,11,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
83,8.217,0.4830637016901737,5.441862969317839,0.9454060857385203,6.482310020881117,0.09504096582475828,0.0,0.0,12,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019
84,6.7585,0.21200922754041668,5.180575680401814,1.1025828991849922,6.283158579586806,0.0,0.0,0.0,1,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
85,6.38725,0.2781702613016987,3.9458234419853353,1.0632961929476425,5.009119634932977,0.0,0.0,0.0,2,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
86,7.8625,1.1598403595983389,5.782508413468455,1.9205045951569761,7.703013008625431,0.0,0.0,0.0,3,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
87,8.890250000000002,3.31946359409116,6.474408332165623,0.6824278943645978,7.1568362265302214,0.0,0.0,0.0,4,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
88,9.989,7.19173835574703,4.975238485883981,0.0478603456795942,5.023098831563575,0.0,0.0,0.0,5,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
89,12.96475,10.64225927168171,3.614533154413087,0.5646892453046745,4.179222399717761,0.0,0.0,0.0,6,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
90,11.077500000000002,11.667209303937117,2.061402043170958,0.2046673643727162,2.2660694075436743,0.0,0.0,0.0,7,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
91,11.231250000000001,9.886721080697743,1.1536177139657493,0.26838892011457544,1.4220066340803248,0.0,0.0,0.0,8,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
92,11.148500000000002,6.5376164995675525,1.504885209084667,0.9687807208311423,2.4736659299158092,0.0,0.0,0.0,9,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
93,10.843,3.312898451097108,2.8327265125297463,1.041057368231438,3.8737838807611844,0.0,0.0,0.0,10,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
94,7.45925,1.3975586898191,4.12981791455449,0.5637826428489211,4.693600557403411,0.0,0.0,0.0,11,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
95,8.217,0.47296548721684983,5.456315563011309,1.0983254483467682,6.554641011358077,0.0,0.0,0.0,12,020401010202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
96,6.7585,0.21702855559130024,5.178662056011523,1.101137683268274,6.279799739279797,0.0,0.0,0.0,1,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
97,6.38725,0.2847559548192467,3.938038416132799,1.061541186590552,4.999579602723351,0.0,0.0,0.0,2,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
98,7.8625,1.1872996325696963,5.78536303827517,1.9177967716860724,7.703159809961242,0.0,0.0,0.0,3,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
99,8.890250000000002,3.398052044815704,6.442332431439334,0.6825622786780572,7.124894710117392,0.0,0.0,0.0,4,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
100,9.989,7.322677420634156,4.889501223156219,0.0492408754505861,4.938742098606805,0.0,0.0,0.0,5,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
101,12.96475,10.785246017643145,3.506218205635173,0.5653826876710426,4.071600893306216,0.0,0.0,0.0,6,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
102,11.077500000000002,11.677401347685997,1.976541323540405,0.20567463973245612,2.1822159632728613,0.0,0.0,0.0,7,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
103,11.231250000000001,9.942366856303261,1.0683342640408893,0.26932162503448204,1.3376558890753714,0.0,0.0,0.0,8,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
104,11.148500000000002,6.544817907208556,1.4578982319776648,0.9677369515240258,2.4256351835016905,0.0,0.0,0.0,9,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
105,10.843,3.351662239232786,2.812812130044361,1.0402621211141554,3.8530742511585165,0.0,0.0,0.0,10,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
106,7.45925,1.4248001371425234,4.093229676120613,0.5639741562783354,4.657203832398948,0.0,0.0,0.0,11,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
107,8.217,0.4829592641382159,5.441270917543747,1.096926081828743,6.53819699937249,0.0,0.0,0.0,12,020401010203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
108,6.7585,0.2067491877418794,5.264843743286191,0.9555166005139446,6.220378257552533,1.791375239799528e-05,0.0,0.0,1,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
109,6.38725,0.2712687379001407,4.067088080184887,0.8986230054197522,4.965727265768096,1.61801634562538e-05,0.0,0.0,2,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
110,7.8625,1.131064223190437,6.026438643378521,1.6661484776535165,7.692605034784435,1.791375239799528e-05,0.0,0.0,3,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
111,8.890250000000002,3.2371062796606536,6.704369444399143,0.5758002878653345,7.280187068153895,1.7335889417414785e-05,0.0,0.0,4,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
112,9.989,7.049721372400688,5.1125956131610595,0.03288699209465393,5.145500519008111,1.791375239799528e-05,0.0,0.0,5,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
113,12.96475,10.468702235244157,3.746445123523263,0.4928742130945302,4.239336672507211,1.7335889417414785e-05,0.0,0.0,6,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
114,11.077500000000002,12.05772871966892,2.170777935523083,0.15984073304878152,2.3306365823242627,1.791375239799528e-05,0.0,0.0,7,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
115,11.231250000000001,9.834056049196311,1.2743330533164998,0.2173165028394593,1.491667469908357,1.791375239799528e-05,0.0,0.0,8,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
116,11.148500000000002,6.5889805540761675,1.6297338141723305,0.8427596326174684,2.4725107826792163,1.7335889417414785e-05,0.0,0.0,9,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
117,10.843,3.2537659537086787,2.8194649459741745,0.8884411300703157,3.707923989796888,1.791375239799528e-05,0.0,0.0,10,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
118,7.45925,1.3682975245159632,4.143462049494656,0.48173178561652075,4.625211171000594,1.7335889417414785e-05,0.0,0.0,11,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
119,8.217,0.4623455645190969,5.588786804594161,0.9395465879890829,6.528351306335642,1.791375239799528e-05,0.0,0.0,12,020401010204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
120,6.7585,0.213304939649758,5.232064734974591,0.9663826001991597,6.291863985645053,0.09341665047130188,0.0,0.0,1,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
121,6.38725,0.2798703220972062,4.0439639790483985,0.910600683056186,5.038940991562535,0.0843763294579501,0.0,0.0,2,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
122,7.8625,1.1669288208708464,6.005087282113377,1.6842786723672845,7.782782604951963,0.09341665047130188,0.0,0.0,3,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
123,8.890250000000002,3.3397507732167093,6.642367815061361,0.5856457826532527,7.3184168078481315,0.09040321013351797,0.0,0.0,4,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
124,9.989,7.209625800073542,5.001775933144747,0.03471408578550373,5.129906669401553,0.09341665047130188,0.0,0.0,5,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
125,12.96475,10.664175393486913,3.613966553472346,0.4961832050834366,4.2005529686893,0.09040321013351797,0.0,0.0,6,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
126,11.077500000000002,12.12882408404779,2.069723355273684,0.1627620918436686,2.3259020975886546,0.09341665047130188,0.0,0.0,7,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
127,11.231250000000001,9.978295024298294,1.1676060875981893,0.2199326060870527,1.480955344156544,0.09341665047130188,0.0,0.0,8,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
128,11.148500000000002,6.61722247907444,1.5518259708407154,0.847443818532262,2.4896729995064955,0.09040321013351797,0.0,0.0,9,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
129,10.843,3.3211329626373924,2.746699064916146,0.8982297421668765,3.738345457554324,0.09341665047130188,0.0,0.0,10,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
130,7.45925,1.402225316880433,4.026355270334198,0.48943929346756276,4.606197773935279,0.09040321013351797,0.0,0.0,11,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
131,8.217,0.4750582286977193,5.497323804584136,0.9516534305510238,6.542393885606462,0.09341665047130188,0.0,0.0,12,020401010205,2019_2019,nhdhr,NASA_NLDAS_2000_2019
132,6.7585,0.2024443242824645,5.175145665715084,1.274969627450548,6.4507237033428115,0.0006084101771798087,0.0,0.0,1,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
133,6.38725,0.2656204696277359,3.80326747298279,1.257875373489717,5.061692378245444,0.0005495317729366014,0.0,0.0,2,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
134,7.8625,1.1075135766421036,5.623768183100801,2.2147882856113172,7.8391648788892985,0.0006084101771798087,0.0,0.0,3,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
135,8.890250000000002,3.169704319392971,6.369725317551848,0.8206631629742605,7.190977264568541,0.000588784042432073,0.0,0.0,4,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
136,9.989,6.897021844055895,4.969666669935467,0.07569321534224613,5.045968295454894,0.0006084101771798087,0.0,0.0,5,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
137,12.96475,9.994804271403712,3.7255843528737316,0.6598841476212808,4.386057284537444,0.000588784042432073,0.0,0.0,6,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
138,11.077500000000002,10.554063475132828,2.0911670757820806,0.2706427941457504,2.362418280105011,0.0006084101771798087,0.0,0.0,7,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
139,11.231250000000001,9.28684096696607,1.4083950700774899,0.3446537869210014,1.753657267175671,0.0006084101771798087,0.0,0.0,8,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
140,11.148500000000002,6.117206000722531,1.866649057397277,1.11788459568719,2.9851224371268987,0.000588784042432073,0.0,0.0,9,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
141,10.843,3.1303992650474584,3.599065736524153,1.236496289382352,4.836170436083685,0.0006084101771798087,0.0,0.0,10,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
142,7.45925,1.338928374681531,4.864485336625807,0.6676416090525163,5.532715729720756,0.000588784042432073,0.0,0.0,11,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
143,8.217,0.45253778273845036,5.622361418795362,1.2879948221278732,6.910964651100415,0.0006084101771798087,0.0,0.0,12,020401010206,2019_2019,nhdhr,NASA_NLDAS_2000_2019
144,6.7585,0.1738528714480117,5.686142639238862,0.9415076395808875,6.6276502788197496,0.0,0.0,0.0,1,020401010207,2019_2019,nhdhr,NASA_NLDAS_2000_2019
145,6.38725,0.2281065746042812,4.182014043361525,0.88321384247439,5.065227885835915,0.0,0.0,0.0,2,020401010207,2019_2019,nhdhr,NASA_NLDAS_2000_2019
146,7.8625,0.9510981162318778,6.189078904650012,1.642645220633932,7.8317241252839445,0.0,0.0,0.0,3,020401010207,2019_2019,nhdhr,NASA_NLDAS_2000_2019
147,8.890250000000002,2.7220432063027524,7.013193962944233,0.5650286623097978,7.578222625254031,0.0,0.0,0.0,4,020401010207,2019_2019,nhdhr,NASA_NLDAS_2000_2019
148,9.989,5.932110880554651,5.638728184890049,0.032835678915732865,5.6715638638057815,0.0,0.0,0.0,5,020401010207,2019_2019,nhdhr,NASA_NLDAS_2000_2019
149,12.96475,8.534245592093693,4.6282903933604675,0.49288765286244407,5.121178046222911,0.0,0.0,0.0,6,020401010207,2019_2019,nhdhr,NASA_NLDAS_2000_2019
150,11.077500000000002,9.04570317653222,3.057535720203285,0.1592675871150582,3.2168033073183433,0.0,0.0,0.0,7,020401010207,2019_2019,nhdhr,NASA_NLDAS_2000_2019
