,huc,land_use_source,stream_layer,weather_source,closest_weather_stations,Source,Sediment,Sediment,Sediment,TotalN,TotalN,TotalN,TotalP,TotalP,TotalP
40,020401010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Open Land,0.7059277661230232,1255.806790251558,1246.97288193613,0.032010132817528736,19.982326009273404,19.9759306637571,0.7059277661229666,1.6448531002601832,1.63328246567464
41,020401010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Point Sources,,0.0,0.0,,0.0,0.0,,0.0,0.0
42,020401010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Septic Systems,,0.0,0.0,0.029305953071493748,59.62235796000001,59.604887619681,,0.0,0.0
43,020401010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Stream Bank Erosion,0.3258481892917635,624163.0,622132.484365485,0.6523328104873063,572.0,568.280787146879,0.652332810487432,166.0,164.92064801815
44,020401010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Subsurface Flow,,0.0,0.0,0.0278870057299971,14266.895424115166,14262.917368851,0.6146243817828132,410.4962233043661,407.98094319206
45,020401010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wetlands,0.3634868596224048,120.9456978648579,120.506873679965,0.033010084132746746,43.86059510485588,43.8461190747855,0.7278021130041299,2.413920997949347,2.39641613031827
46,020401010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wooded Areas,0.3728628343700432,7483.189901509949,7455.33978890151,0.03386669524762948,562.2494021873882,562.059019134042,0.7464504492804384,36.11766136505849,35.8490633949069
47,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Barren Areas,0.27440030841702423,17.77133284890431,17.7226350701846,0.02492653359918417,4.28442171554277,4.28335389081016,0.5492596137529042,0.1597990652721189,0.158923757399744
48,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Cropland,0.3181654929239107,25107.113118727328,25027.3578254252,0.02890176859576121,353.00393363105513,352.901923992318,0.6368724852952123,61.55957260793302,61.1687611133669
49,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Entire area,0.2813519678750188,721209.5729871585,719183.2861599877,0.03196457305084811,39688.668157371816,39675.98387128469,0.5513213094770218,1616.8612839455805,1607.9716882601747
50,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Farm Animals,,0.0,0.0,0.02516622413268392,1464.247142203268,1463.878692848,0.5545402450881748,313.2550264445877,311.522704464468
51,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Hay/Pasture,0.2747757315750712,110975.51464271908,110670.99922772,0.024960640371765316,1316.39252978051,1316.06399077799,0.5500110051715704,478.9341134246855,476.307147394463
52,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",High-Density Mixed,0.29504775739902933,143.37585535171635,142.95345125276,0.02680215858377255,2.61354669856735,2.61284630549677,0.5905886691017459,0.2655820795336023,0.264018199912632
53,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Low-Density Mixed,0.27897517556803225,1024.2912823986867,1021.43774432671,0.025342147223733884,24.16158149882262,24.1554592110272,0.5584161823620459,2.6037552474022783,2.58925593999114
54,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Low-Density Open Space,0.2777696288817589,4264.3531694904,4252.52451971559,0.025232628423056166,100.59005520687518,100.564676893822,0.5560032475049413,10.840014098172707,10.7799103571329
55,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Medium-Density Mixed,0.29124867221936035,1476.7713101226786,1472.47648759702,0.02645707410379686,26.919530995243704,26.9124098170076,0.5829835748985003,2.735495419196104,2.71959428072285
56,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Open Land,0.5239438338018918,1371.1828118253818,1364.01735551592,0.02377727016270041,17.034529684151714,17.0304798194814,0.5239438338019637,1.7230237474377703,1.71401965894136
57,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Point Sources,,0.0,0.0,,0.0,0.0,,0.0,0.0
58,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Septic Systems,,0.0,0.0,0.025254451506015473,37.06254684,37.0531880788333,,0.0,0.0
59,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Stream Bank Erosion,0.2804268693000033,564305.0,562724.752873968,0.5613218258059341,554.0,550.898980434856,0.5613218258060426,153.0,152.143581239229
60,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Subsurface Flow,,0.0,0.0,0.02437870671941616,35189.17616032203,35180.5985398254,0.5371914152677908,549.2284300263857,546.285925490953
61,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wetlands,0.27530403496270084,73.97068122717856,73.7673168921807,0.025008635944753468,28.16568882165159,28.1586458477487,0.551068383790579,1.547494575223779,1.53899025419108
62,020401010103,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wooded Areas,0.2811288910757107,12450.22878244732,12415.2767225041,0.02553780015561453,571.0164899740926,570.870683541905,0.5627269754144145,41.00897720975023,40.7788561094033
63,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Barren Areas,0.4138007868096108,1.9019269362623497,1.89407299746582,0.03758795518631863,0.6010984780800886,0.600872579908774,0.8283344113626869,0.0218545323953142,0.0216742504517295
64,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Cropland,0.4409303925227409,36554.05896212034,36393.2355660714,0.040057863393159754,474.7698521488677,474.579707573989,0.8825061812243441,84.98560704384096,84.2388986822514
65,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Entire area,0.46554502049704716,910002.28443811,905775.6525536354,0.060849351694030406,30422.876546580108,30404.370053975224,0.94311415373694,1694.131916572882,1678.229308558208
66,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Farm Animals,,0.0,0.0,0.04428188147197478,1571.579472213839,1570.88370130494,0.9751188298169513,336.20631984701083,332.943815362922
67,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Hay/Pasture,0.49064077018867774,119814.21347770542,119227.7947027,0.044584203698146856,1347.777277924865,1347.17651608032,0.9817504446326502,495.8146197285733,490.970734925132
68,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",High-Density Mixed,0.3697239827873003,400.3924403534794,398.914825025346,0.0335929185796924,7.521026324864525,7.51850021691155,0.7398916095175969,0.7655464572177957,0.759903120501313
69,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Low-Density Mixed,0.44532162130773756,1844.273006156307,1836.07830608955,0.040465141287698764,44.83845687207312,44.8203165973925,0.8910925055263151,4.813046609768129,4.77034815351283
70,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Low-Density Open Space,0.4708179200422286,5596.188588585667,5569.90260942143,0.04278283025288372,136.05602849452515,135.99783232379,0.9420882416092808,14.604517023241918,14.4675746446454
71,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Medium-Density Mixed,0.45767473202657316,2775.13381072584,2762.46172296607,0.0415844347336881,52.128492803371365,52.1068199705664,0.9158885818872211,5.30602889313024,5.25765311446303
72,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Open Land,0.928206560445695,2133.9040320559625,2114.18849528965,0.042148973269608515,51.89722349523532,51.8753539572695,0.9282065604456775,3.182710033893777,3.15330438314889
73,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Point Sources,,0.0,0.0,,0.0,0.0,,0.0,0.0
74,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Septic Systems,,0.0,0.0,0.04221651037812705,70.90226351999999,70.8723373754497,,0.0,0.0
75,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Stream Bank Erosion,0.46137318910212294,730021.0,726660.630752566,0.9232090973315552,674.0,667.806161723208,0.9232090973316756,197.0,195.189634806338
76,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Subsurface Flow,,0.0,0.0,0.04103414090913732,25365.67977219855,25355.2733185177,0.9036903523144572,508.9232508165261,504.344847791426
77,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wetlands,0.5225374211878384,89.87949815825834,89.4110680078197,0.04747989113116055,33.34294652666608,33.3271190893803,1.0456401482063309,1.8343930004706337,1.81531161211059
78,020401010104,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wooded Areas,0.46712398800912636,10771.338695312535,10721.1404325006,0.042446702515396145,591.782635579169,591.531496664401,0.934708171731077,40.67402258681327,40.2956077113048
79,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Barren Areas,1.0651073219803138,1.0759259235291438,1.0645268638482,0.09657579764521741,0.7510112951406622,0.750286350052725,2.13633330503264,0.0260831300818964,0.0255317966468591
80,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Cropland,0.34201505446714886,992.5325590356822,989.143743393125,0.031079895966979132,12.794594399039356,12.790618470268,0.6843286838843787,2.320997998584731,2.30516890504179
81,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Entire area,0.4846289981077035,2115595.7391549065,2105367.732662925,0.1141672880609469,25759.97352001421,25730.58083525673,1.0379989190252312,2699.701039444519,2671.8228594417087
82,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Farm Animals,,0.0,0.0,0.04765125144250912,2999.8428610228075,2998.41373885552,1.0491001104763238,642.0509014504635,635.350292780512
83,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Hay/Pasture,0.5248120091758316,134856.23247610303,134150.343069136,0.047693314649426395,1827.141319204494,1826.27010270205,1.0500276229646774,687.9092559228112,680.723743646567
84,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",High-Density Mixed,0.5489708605193255,309.85793425695573,308.161560786896,0.04988829878972928,5.759084828103839,5.75621243515123,1.0983754657156217,0.5859189012182554,0.579518462184307
85,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Low-Density Mixed,0.42633385677787805,2402.4095938681803,2392.1890951143,0.038749560809592604,55.76204875713721,55.7404453937496,0.852860203648473,6.022035167398861,5.97089370858131
86,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Low-Density Open Space,0.4882842365178229,12012.047969340902,11953.5378803942,0.044375531450712956,278.81024378568605,278.686547703664,0.9769021170193888,30.110175836994294,29.8174586718958
87,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Medium-Density Mixed,0.45063861433797026,2436.6101193842424,2425.65449843465,0.040958156492090565,45.28734887554382,45.2688038101787,0.9014916544448816,4.607453177761736,4.56610375268985
88,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Open Land,1.1010666126312274,1959.0053339069173,1937.55347983708,0.049998653586316895,62.71571502271933,62.6843658467039,1.1010666126313913,3.2650458345176605,3.22929233984303
89,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Point Sources,,0.0,0.0,,0.0,0.0,,0.0,0.0
90,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Septic Systems,,0.0,0.0,0.04343696348393986,61.23377303999999,61.2071807238121,,0.0,0.0
91,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Stream Bank Erosion,0.48117835519945196,1939808.0,1930496.46631389,0.9626498242834755,1856.0,1838.21880458451,0.9626498242835463,535.0,529.874493778401
92,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Subsurface Flow,,0.0,0.0,0.04919929106260649,17293.736112733106,17285.2298096878,1.083303552945816,702.7128196911148,695.141317922232
93,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wetlands,0.5079255084753951,64.15951039130275,63.8344533956115,0.04615708960924367,30.45207467546538,30.4380221271932,1.0162815261661067,1.6605800414644756,1.6437891944142
94,020401010105,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wooded Areas,0.5024863136638117,20753.807732695637,20649.7840416799,0.045667218826473066,1229.6873323749674,1229.12589656607,1.0052915823831827,83.42977229210788,82.5952544826996
95,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Barren Areas,0.32448607218084125,1.8738920364189453,1.86782136699145,0.029499784456160753,0.775991311137123,0.775762429132788,0.6489483791580178,0.0276147260777115,0.0274361003547881
96,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Cropland,0.6667480347621545,11019.725321817155,10946.4956485016,0.06058927797837987,165.8316313771813,165.73118561875,1.334071522074859,28.05672753985457,27.6849108778205
97,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Entire area,0.6326306831850745,1805196.5534879,1793812.3362244605,0.1599897365423478,18847.516259171643,18817.38627000896,1.4539264199375017,2276.999615876668,2244.132647646825
98,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Farm Animals,,0.0,0.0,0.06934070333903375,1975.7591787654544,1974.38964827565,1.526199933512374,422.73960951301086,416.336619091471
99,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Hay/Pasture,0.7644216345298301,193021.1737045379,191551.296124628,0.06947736696551231,2248.967288819525,2247.40530817485,1.529203015272953,808.326688842994,796.059527643427
100,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",High-Density Mixed,0.3615780816078552,3797.2954309931824,3783.59002090026,0.03285152333062365,82.10547285213073,82.0785043833374,0.7236208870747756,8.41881093702992,8.35811028394838
101,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Low-Density Mixed,0.5627679387987394,3948.435310478936,3926.27713202942,0.05115043232055079,98.5849382558077,98.534524527107,1.1257794481772903,10.54665026547319,10.428582833754
102,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Low-Density Open Space,0.6900215332845168,9216.006963322428,9152.63317715202,0.06271405239566523,230.10620815616932,229.961944465024,1.3803992751794802,24.6168405060022,24.2793591134337
103,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Medium-Density Mixed,0.44655412949563217,8783.642966640797,8744.50662871967,0.04058918259162759,189.92074023371657,189.843668599057,0.893267534626686,19.47381519777628,19.3006354082794
104,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Open Land,2.123064868377467,1418.716464985436,1388.91257212481,0.09638687128673261,47.23600903939436,47.1905016597303,2.1230648683770967,2.340996323317297,2.29181750194655
105,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Point Sources,,0.0,0.0,,0.0,0.0,,0.0,0.0
106,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Septic Systems,,0.0,0.0,0.05924123258700982,243.32367707999992,243.179571819388,,0.0,0.0
107,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Stream Bank Erosion,0.6157435670816409,1565138.0,1555530.34271489,1.2316615050333193,1502.0,1483.61367285124,1.2316615050330848,415.0,409.919889635996
108,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Subsurface Flow,,0.0,0.0,0.06821613056682753,11375.83271640815,11368.0752094448,1.5017343561944123,493.6871800935216,486.328563534434
109,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wetlands,0.8565536645439954,116.11043512192758,115.12012819013,0.07781662532077192,43.42401616196711,43.390238200446,1.7143451867138646,2.385205268984644,2.34466214183696
110,020401010106,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14735",Wooded Areas,0.7385446337993304,8735.572997965954,8671.29425595774,0.06711833445136668,643.6483907110086,643.216529560446,1.4776100583491003,41.379476662625,40.7725334801224
111,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Barren Areas,,,,,,,,,
112,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Cropland,,,,,,,,,
113,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Farm Animals,,,,,,,,,
114,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Hay/Pasture,,,,,,,,,
115,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",High-Density Mixed,,,,,,,,,
116,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Low-Density Mixed,,,,,,,,,
117,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Low-Density Open Space,,,,,,,,,
118,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Medium-Density Mixed,,,,,,,,,
119,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Open Land,,,,,,,,,
120,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Point Sources,,,,,,,,,
121,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Septic Systems,,,,,,,,,
122,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Stream Bank Erosion,,,,,,,,,
123,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Subsurface Flow,,,,,,,,,
124,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Wetlands,,,,,,,,,
125,0204010102,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Wooded Areas,,,,,,,,,
126,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Barren Areas,1.0980437741137272,5.607960930032326,5.54671929417025,0.09977675573690546,2.070232251515995,2.06816767092498,2.1971503690568146,0.0742639893570498,0.0726500284152101
127,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Cropland,1.8331870587458685,18126.95311866471,17797.6703445493,0.16684015119218668,192.85985215844207,192.538352684616,3.66148401272602,35.356792725953945,34.085483799429
128,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Entire area,1.656990163684759,1185729.7285913578,1166243.7440443337,0.3585537944400568,49088.65219018977,48912.95794431496,2.96222829927892,2032.6746517898184,1973.3409873221613
129,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Farm Animals,,0.0,0.0,0.12330091944599321,1780.330730639471,1778.13691897439,2.708857348307204,382.3564689035482,372.137387764114
130,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",Hay/Pasture,1.3420451122770611,156791.19368644548,154701.01073417,0.12207694085703501,2032.4944751680327,2030.01478165665,2.6821998353064673,727.6569492848057,708.398017310343
131,020401010201,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777",High-Density Mixed,1.2274282447635312,1429.894410539025,1412.45053818192,0.11173304503001179,32.120828116385,32.0849585761065,2.4511551995187575,3.300963952315448,3.22103183291442
