,Source,Sediment,TotalN,TotalP,comid,huc,gwlfe_endpoint,huc_level
22,LoadingRateConcentrations,20.5770799886971,0.307257216581441,0.0310803933973535,2612828,020401010105,wikiSRAT,12
23,LoadingRateConcentrations,19.2276944382706,0.15284543353279,0.0168470446903916,2612830,020401010105,wikiSRAT,12
24,LoadingRateConcentrations,23.9076700013262,0.292344997038475,0.0303462953264452,2612842,020401010105,wikiSRAT,12
25,LoadingRateConcentrations,32.9355453720347,0.357044581257423,0.0316238807332657,2612848,020401010105,wikiSRAT,12
26,LoadingRateConcentrations,26.444998967076,0.368719110309838,0.0395114180965364,2612930,020401010105,wikiSRAT,12
27,LoadingRateConcentrations,21.7565494300726,0.341632746554715,0.0344178659810018,2612932,020401010105,wikiSRAT,12
28,LoadingRateConcentrations,23.172734622119,0.308273988356008,0.0318017137782522,2612934,020401010105,wikiSRAT,12
29,LoadingRateConcentrations,23.2318911733787,0.305238739117968,0.0313823117070564,2612936,020401010105,wikiSRAT,12
30,LoadingRateConcentrations,14.8386512029038,0.179412337136308,0.018516323810994,2612942,020401010105,wikiSRAT,12
31,LoadingRateConcentrations,23.0003409019129,0.36740465825629,0.0289443408024226,2612962,020401010105,wikiSRAT,12
32,LoadingRateConcentrations,30.8322976706701,0.490063668187167,0.0690909582286055,2612788,020401010106,wikiSRAT,12
33,LoadingRateConcentrations,22.8498041916531,0.35585465948242,0.0411973480525689,2612802,020401010106,wikiSRAT,12
34,LoadingRateConcentrations,22.4690392398788,0.28215321921895,0.0344203338909157,2612804,020401010106,wikiSRAT,12
35,LoadingRateConcentrations,25.4243936547055,0.328586067042897,0.0369829846959818,2612812,020401010106,wikiSRAT,12
36,LoadingRateConcentrations,25.6583693688051,0.32883285188264,0.0369079499860401,2612814,020401010106,wikiSRAT,12
37,LoadingRateConcentrations,22.9615414688275,0.333784155223023,0.0393445561417248,2612816,020401010106,wikiSRAT,12
38,LoadingRateConcentrations,22.5619230067414,0.620838106499452,0.0407150054326105,2612818,020401010106,wikiSRAT,12
39,LoadingRateConcentrations,23.9709632505276,0.596979836608154,0.040438305318367,2612822,020401010106,wikiSRAT,12
40,LoadingRateConcentrations,31.2146646618511,0.371613704715925,0.0449212773234177,2612824,020401010106,wikiSRAT,12
41,LoadingRateConcentrations,24.8605717637133,0.583135174204752,0.0405568257557609,2612826,020401010106,wikiSRAT,12
42,LoadingRateConcentrations,27.4154072862641,0.428693458025278,0.0576570715302717,2612954,020401010106,wikiSRAT,12
43,LoadingRateConcentrations,28.1343876103724,0.518772261752169,0.0535387602735061,2612960,020401010106,wikiSRAT,12
44,LoadingRateConcentrations,20.1230207800619,0.232772105613119,0.0261127062673759,2612832,020401010201,wikiSRAT,12
45,LoadingRateConcentrations,19.0850579584106,0.422735447284094,0.043609921894316,2612834,020401010201,wikiSRAT,12
46,LoadingRateConcentrations,24.4158753827912,0.58407302121625,0.037030422662909,2612838,020401010201,wikiSRAT,12
47,LoadingRateConcentrations,24.66960015012,0.598696911954952,0.0377307618265836,2612840,020401010201,wikiSRAT,12
48,LoadingRateConcentrations,23.7545750430524,0.582681179614182,0.03500416564575,2612844,020401010201,wikiSRAT,12
49,LoadingRateConcentrations,,,,2612846,020401010201,wikiSRAT,12
50,LoadingRateConcentrations,22.8775781278531,0.405987149189507,0.0437305571502605,2612938,020401010201,wikiSRAT,12
51,LoadingRateConcentrations,23.7901249049114,0.582673152859857,0.0348549329751384,2612940,020401010201,wikiSRAT,12
52,LoadingRateConcentrations,23.6240202328358,0.567106515376651,0.0354070144968022,2612944,020401010201,wikiSRAT,12
53,LoadingRateConcentrations,24.1889869365018,0.580767307483179,0.0589254508732528,2613316,020401010201,wikiSRAT,12
54,LoadingRateConcentrations,20.9474055110502,0.748835930116069,0.0690755126794426,2613318,020401010201,wikiSRAT,12
55,LoadingRateConcentrations,19.3574128251806,0.538014706853994,0.051940222501259,2613322,020401010201,wikiSRAT,12
56,LoadingRateConcentrations,27.1986550711568,0.566022878182852,0.0726816056069683,2613328,020401010201,wikiSRAT,12
57,LoadingRateConcentrations,19.4966213295425,0.508709178704253,0.0492815277110832,2613330,020401010201,wikiSRAT,12
58,LoadingRateConcentrations,21.4113399794542,0.50907181007128,0.0558033433304429,2613332,020401010201,wikiSRAT,12
59,LoadingRateConcentrations,16.1767090582168,0.299632171985671,0.0247843216577754,2613334,020401010201,wikiSRAT,12
60,LoadingRateConcentrations,16.6676857105935,0.301585933640925,0.0253706748864463,932040215,020401010201,wikiSRAT,12
61,LoadingRateConcentrations,20.1506865210798,0.425404711486029,0.0452812185820884,932040217,020401010201,wikiSRAT,12
62,LoadingRateConcentrations,23.2417446539735,0.552588487875766,0.0343641835215744,2612850,020401010202,wikiSRAT,12
63,LoadingRateConcentrations,28.4353147361829,1.03120400630204,0.0618922994259982,2612852,020401010202,wikiSRAT,12
64,LoadingRateConcentrations,18.0644072395093,0.29659076529055,0.0209829459829618,2612854,020401010202,wikiSRAT,12
65,LoadingRateConcentrations,23.2574409751924,0.566862500273437,0.0346362138762397,2612856,020401010202,wikiSRAT,12
66,LoadingRateConcentrations,24.7704062945734,0.932992691321372,0.0552645063936434,2612858,020401010202,wikiSRAT,12
67,LoadingRateConcentrations,23.221625291209,0.575371540005532,0.0349008949448548,2612860,020401010202,wikiSRAT,12
68,LoadingRateConcentrations,29.4370685951033,1.27495506286841,0.079444476283841,2613348,020401010202,wikiSRAT,12
69,LoadingRateConcentrations,23.1394455811481,0.575971424443481,0.0346855548459836,2613436,020401010202,wikiSRAT,12
70,LoadingRateConcentrations,23.0647843565028,0.575889991596897,0.0344648726830101,2613444,020401010202,wikiSRAT,12
71,LoadingRateConcentrations,,,,2613446,020401010202,wikiSRAT,12
72,LoadingRateConcentrations,,,,2613454,020401010202,wikiSRAT,12
73,LoadingRateConcentrations,21.6003344659522,0.575210634966779,0.0301500196288937,2613456,020401010202,wikiSRAT,12
74,LoadingRateConcentrations,20.9067986464734,0.573943591742329,0.0282247120542867,2613460,020401010202,wikiSRAT,12
75,LoadingRateConcentrations,22.0165899812009,0.653392639449635,0.0437957702688572,2613462,020401010202,wikiSRAT,12
76,LoadingRateConcentrations,,,,2613464,020401010202,wikiSRAT,12
77,LoadingRateConcentrations,26.2567998648638,0.539457961479013,0.065759428740718,2613320,020401010203,wikiSRAT,12
78,LoadingRateConcentrations,22.9303253019544,0.473546562506202,0.0510928741249803,2613324,020401010203,wikiSRAT,12
79,LoadingRateConcentrations,17.1318155315577,0.20684927692636,0.0208990948347054,2613326,020401010203,wikiSRAT,12
80,LoadingRateConcentrations,19.9148549139869,0.328601203889389,0.0359545908390978,2613336,020401010203,wikiSRAT,12
81,LoadingRateConcentrations,24.2140263302026,0.549665800036509,0.0613025551663125,2613338,020401010203,wikiSRAT,12
82,LoadingRateConcentrations,21.9373464435509,0.417708879259826,0.0401923824650243,2613340,020401010203,wikiSRAT,12
83,LoadingRateConcentrations,20.6849423549913,0.369881447695189,0.0409657374598221,2613342,020401010203,wikiSRAT,12
84,LoadingRateConcentrations,18.7147778440066,0.471411880021514,0.045429723762685,2613346,020401010203,wikiSRAT,12
85,LoadingRateConcentrations,21.7662164091077,0.273259941400306,0.0274344688402464,2613354,020401010203,wikiSRAT,12
86,LoadingRateConcentrations,19.4803197941466,0.383702860656818,0.0401027659214251,2613356,020401010203,wikiSRAT,12
87,LoadingRateConcentrations,19.8278150938916,0.363130219605967,0.0384272876548911,2613368,020401010203,wikiSRAT,12
88,LoadingRateConcentrations,16.3941083076717,0.304551452458081,0.0386823122529029,2613372,020401010203,wikiSRAT,12
89,LoadingRateConcentrations,19.2203572611048,0.353765835208598,0.0383792825525838,2613376,020401010203,wikiSRAT,12
90,LoadingRateConcentrations,18.6869545567824,0.521192358912382,0.0582912647941861,2613378,020401010203,wikiSRAT,12
91,LoadingRateConcentrations,19.2854438042974,0.375298250260645,0.0409027792602964,2613384,020401010203,wikiSRAT,12
92,LoadingRateConcentrations,9.30201429656691,0.12428176497798,0.0131401044654982,2613386,020401010203,wikiSRAT,12
93,LoadingRateConcentrations,18.95961044848,0.367075781947992,0.0399368717940154,2613396,020401010203,wikiSRAT,12
94,LoadingRateConcentrations,26.2468734562537,0.423863959277571,0.0507197513691067,2613398,020401010203,wikiSRAT,12
95,LoadingRateConcentrations,19.101477279579,0.351386756224373,0.0387205986947421,2613432,020401010203,wikiSRAT,12
96,LoadingRateConcentrations,11.5470920358408,0.110516876889157,0.0121936196188105,2613434,020401010203,wikiSRAT,12
97,LoadingRateConcentrations,22.5588047528716,0.351115572824433,0.0385253669964894,2613498,020401010203,wikiSRAT,12
98,LoadingRateConcentrations,20.0124036998188,0.465582957808978,0.0456111891050409,2614010,020401010203,wikiSRAT,12
99,LoadingRateConcentrations,16.0052671786998,0.545826912861017,0.0497557323799123,2614012,020401010203,wikiSRAT,12
100,LoadingRateConcentrations,19.6636511227852,0.345138907798266,0.0373900144175301,2614014,020401010203,wikiSRAT,12
101,LoadingRateConcentrations,26.5444575560844,0.512034153718581,0.0602624440274654,2614048,020401010203,wikiSRAT,12
102,LoadingRateConcentrations,11.6259021426378,0.431500862385279,0.0246723361104033,2612862,020401010204,wikiSRAT,12
103,LoadingRateConcentrations,11.4573078338047,0.479078456054344,0.0254954866288667,2612864,020401010204,wikiSRAT,12
104,LoadingRateConcentrations,19.0879077266721,0.575790266213264,0.0236722678853953,2613474,020401010204,wikiSRAT,12
105,LoadingRateConcentrations,19.029976894557,0.579329758585429,0.0237795862130836,2613484,020401010204,wikiSRAT,12
106,LoadingRateConcentrations,,,,2613494,020401010204,wikiSRAT,12
107,LoadingRateConcentrations,10.8784636405849,0.593012479578237,0.0180050912441876,2613500,020401010204,wikiSRAT,12
108,LoadingRateConcentrations,,,,2613504,020401010204,wikiSRAT,12
109,LoadingRateConcentrations,,,,2613506,020401010204,wikiSRAT,12
110,LoadingRateConcentrations,18.7751394752105,0.580706708226904,0.0232455011048749,2613514,020401010204,wikiSRAT,12
111,LoadingRateConcentrations,18.7434582450217,0.580833012058039,0.0231714205687226,2613518,020401010204,wikiSRAT,12
112,LoadingRateConcentrations,,,,2613520,020401010204,wikiSRAT,12
113,LoadingRateConcentrations,12.7461059806193,0.292665869249376,0.0227434074036858,2613522,020401010204,wikiSRAT,12
114,LoadingRateConcentrations,15.0080724192668,0.288897709545162,0.025323348063825,2613524,020401010204,wikiSRAT,12
115,LoadingRateConcentrations,16.5089207476728,0.676084991921226,0.0327486201480733,2613526,020401010204,wikiSRAT,12
116,LoadingRateConcentrations,16.0472907058297,0.585199309421894,0.0174179225478185,2613528,020401010204,wikiSRAT,12
117,LoadingRateConcentrations,,,,2613530,020401010204,wikiSRAT,12
118,LoadingRateConcentrations,18.2095950912104,0.580706398301912,0.0219002063132864,2613532,020401010204,wikiSRAT,12
119,LoadingRateConcentrations,18.1865082645644,0.58319351652371,0.0219004248542379,2613538,020401010204,wikiSRAT,12
120,LoadingRateConcentrations,12.8201947918457,0.996775885235719,0.0361940055324017,2613540,020401010204,wikiSRAT,12
121,LoadingRateConcentrations,15.031422114036,0.408574883394084,0.0275077663051797,2613542,020401010204,wikiSRAT,12
122,LoadingRateConcentrations,17.7912705741281,0.587201980941014,0.0213490630574551,2613544,020401010204,wikiSRAT,12
123,LoadingRateConcentrations,17.7167486279364,0.586863024598955,0.0212745440717292,2613546,020401010204,wikiSRAT,12
124,LoadingRateConcentrations,16.2092607608342,0.587881211446385,0.0178165883972987,2613548,020401010204,wikiSRAT,12
125,LoadingRateConcentrations,,,,2613550,020401010204,wikiSRAT,12
126,LoadingRateConcentrations,16.2674614199351,0.390847931212419,0.0278816616773154,2613554,020401010204,wikiSRAT,12
127,LoadingRateConcentrations,,,,2613556,020401010204,wikiSRAT,12
128,LoadingRateConcentrations,,,,2613562,020401010204,wikiSRAT,12
129,LoadingRateConcentrations,17.9245635231365,0.586512642567745,0.0214315779356465,2613564,020401010204,wikiSRAT,12
130,LoadingRateConcentrations,17.6829749105608,0.587024697612722,0.0212005579469081,2613566,020401010204,wikiSRAT,12
131,LoadingRateConcentrations,,,,2613568,020401010204,wikiSRAT,12
132,LoadingRateConcentrations,,,,2613570,020401010204,wikiSRAT,12
133,LoadingRateConcentrations,16.231976006008,0.587818546421155,0.0179620867827884,2613572,020401010204,wikiSRAT,12
134,LoadingRateConcentrations,,,,2613576,020401010204,wikiSRAT,12
135,LoadingRateConcentrations,17.289600715133,0.586557924452775,0.0202682130061811,2613580,020401010204,wikiSRAT,12
136,LoadingRateConcentrations,,,,2613582,020401010204,wikiSRAT,12
137,LoadingRateConcentrations,17.1270780648913,0.586309284334863,0.0198860460815223,2613596,020401010204,wikiSRAT,12
138,LoadingRateConcentrations,16.3452749257431,0.587756571345767,0.0182128234318528,2613600,020401010204,wikiSRAT,12
139,LoadingRateConcentrations,,,,2613606,020401010204,wikiSRAT,12
140,LoadingRateConcentrations,,,,2613608,020401010204,wikiSRAT,12
141,LoadingRateConcentrations,16.9990416285206,0.586038869834237,0.0195938726326127,2613614,020401010204,wikiSRAT,12
142,LoadingRateConcentrations,17.7653918526464,1.48473629311005,0.0578451609347601,2613618,020401010204,wikiSRAT,12
143,LoadingRateConcentrations,,,,2613620,020401010204,wikiSRAT,12
144,LoadingRateConcentrations,16.414103001733,0.585392444376043,0.0182719281143205,2613622,020401010204,wikiSRAT,12
145,LoadingRateConcentrations,16.8801706845692,0.586043696588142,0.0193219983385447,2613624,020401010204,wikiSRAT,12
146,LoadingRateConcentrations,9.51043336010313,0.669287908125691,0.0216638063755706,2613638,020401010204,wikiSRAT,12
147,LoadingRateConcentrations,13.6335593237786,0.750227874851825,0.0252579094187613,2613652,020401010204,wikiSRAT,12
148,LoadingRateConcentrations,16.426410407922,0.495941383843249,0.023186557344501,2613684,020401010204,wikiSRAT,12
149,LoadingRateConcentrations,23.3407859209703,0.719653430602561,0.0571532125525633,2613344,020401010205,wikiSRAT,12
150,LoadingRateConcentrations,23.3815254127694,0.656963178934995,0.0543768131072988,2613350,020401010205,wikiSRAT,12
151,LoadingRateConcentrations,24.9781426511318,0.350937281184626,0.0315911793899069,2613352,020401010205,wikiSRAT,12
152,LoadingRateConcentrations,28.8658683266696,0.576781472146154,0.0576578130460088,2613358,020401010205,wikiSRAT,12
153,LoadingRateConcentrations,23.2392230916315,0.766328422793755,0.0602445376971268,2613360,020401010205,wikiSRAT,12
154,LoadingRateConcentrations,24.0543966443395,0.492514515381192,0.0420211921493134,2613362,020401010205,wikiSRAT,12
155,LoadingRateConcentrations,24.0467680938188,0.496236631553637,0.0425377696816299,2613392,020401010205,wikiSRAT,12
156,LoadingRateConcentrations,27.7876280295416,0.51749993692522,0.0481949358388963,2613394,020401010205,wikiSRAT,12
157,LoadingRateConcentrations,30.3920779089792,0.406320076358812,0.0477355559966702,2613402,020401010205,wikiSRAT,12
158,LoadingRateConcentrations,32.6654257204632,0.457107288748049,0.0532565424147884,2613404,020401010205,wikiSRAT,12
159,LoadingRateConcentrations,22.5588829736116,0.330065221673568,0.0310324289168595,2613466,020401010205,wikiSRAT,12
160,LoadingRateConcentrations,29.9268100267444,0.468604470827411,0.0593364671920199,2613468,020401010205,wikiSRAT,12
161,LoadingRateConcentrations,30.049205337147,0.497831679197652,0.0451594502701609,2613490,020401010205,wikiSRAT,12
162,LoadingRateConcentrations,47.0695054463129,0.388504263498022,0.0480347979900208,2613492,020401010205,wikiSRAT,12
163,LoadingRateConcentrations,33.642468279663,0.476362317934644,0.0457524972373609,2613496,020401010205,wikiSRAT,12
164,LoadingRateConcentrations,,,,2613502,020401010205,wikiSRAT,12
165,LoadingRateConcentrations,16.8414030259591,0.564709602603757,0.0189854778245599,2613508,020401010205,wikiSRAT,12
166,LoadingRateConcentrations,,,,2613510,020401010205,wikiSRAT,12
167,LoadingRateConcentrations,16.9569542283202,0.565141491599005,0.0193302638346541,2613512,020401010205,wikiSRAT,12
168,LoadingRateConcentrations,17.9766951098965,0.578926054270337,0.020968613203083,2613578,020401010205,wikiSRAT,12
169,LoadingRateConcentrations,,,,2613584,020401010205,wikiSRAT,12
170,LoadingRateConcentrations,,,,2613586,020401010205,wikiSRAT,12
171,LoadingRateConcentrations,17.4807221985708,0.574276012525968,0.0200136881971726,2613588,020401010205,wikiSRAT,12
172,LoadingRateConcentrations,17.7178041103472,0.574110989335174,0.0205284676289888,2613590,020401010205,wikiSRAT,12
173,LoadingRateConcentrations,,,,2613592,020401010205,wikiSRAT,12
174,LoadingRateConcentrations,17.4423455741904,0.574115335239866,0.0199136201935126,2613594,020401010205,wikiSRAT,12
175,LoadingRateConcentrations,17.2972527390306,0.573693244043748,0.0195595109950728,2613602,020401010205,wikiSRAT,12
176,LoadingRateConcentrations,,,,2613604,020401010205,wikiSRAT,12
177,LoadingRateConcentrations,16.7998045417964,0.572379815318762,0.0184400003442551,2613626,020401010205,wikiSRAT,12
178,LoadingRateConcentrations,26.1089733933618,0.345931101964381,0.0363907502838555,2613628,020401010205,wikiSRAT,12
179,LoadingRateConcentrations,16.8890911871675,0.569534815456156,0.0186095142724258,2613630,020401010205,wikiSRAT,12
180,LoadingRateConcentrations,23.898653362116,0.347547180556447,0.0340687657699643,2613632,020401010205,wikiSRAT,12
181,LoadingRateConcentrations,16.8377791742127,0.568232025021018,0.0185016255895229,2613634,020401010205,wikiSRAT,12
182,LoadingRateConcentrations,26.8137819836465,0.32427610523748,0.0353997908218905,2613636,020401010205,wikiSRAT,12
183,LoadingRateConcentrations,19.6147945357222,0.206109622482885,0.0177009807290031,2613672,020401010205,wikiSRAT,12
184,LoadingRateConcentrations,16.5589496100418,0.567688951802182,0.0179370129437201,2613674,020401010205,wikiSRAT,12
185,LoadingRateConcentrations,16.451074548615,0.566059550805859,0.017693804152467,2613688,020401010205,wikiSRAT,12
186,LoadingRateConcentrations,15.0666621230227,0.0503293781147544,0.0063014113245204,2613698,020401010205,wikiSRAT,12
187,LoadingRateConcentrations,15.2549798960015,0.161664752227771,0.0106991202387142,2613704,020401010205,wikiSRAT,12
188,LoadingRateConcentrations,16.5014268713964,0.0827254488593936,0.00840449280233695,2613706,020401010205,wikiSRAT,12
189,LoadingRateConcentrations,16.3608083146971,0.0626044072971732,0.00705370917243702,2613708,020401010205,wikiSRAT,12
190,LoadingRateConcentrations,15.4737825323363,0.109560408297194,0.00999061108404362,2613710,020401010205,wikiSRAT,12
191,LoadingRateConcentrations,16.5937502951078,0.150377807094058,0.0115420193187963,2613718,020401010205,wikiSRAT,12
192,LoadingRateConcentrations,14.3350624710015,0.10208601638853,0.0090127418206112,2613722,020401010205,wikiSRAT,12
193,LoadingRateConcentrations,15.2614825064232,0.103941332393659,0.010108754414436,2613728,020401010205,wikiSRAT,12
194,LoadingRateConcentrations,16.4529237902253,0.10210911230344,0.00977645278061641,2613734,020401010205,wikiSRAT,12
195,LoadingRateConcentrations,29.5712362646647,0.618239433099962,0.0553397169607,2613998,020401010205,wikiSRAT,12
196,LoadingRateConcentrations,19.9669027944369,0.193283390612252,0.018387400373559,2614000,020401010205,wikiSRAT,12
197,LoadingRateConcentrations,27.6122100214255,0.50087477547862,0.0417070598597483,2614002,020401010205,wikiSRAT,12
198,LoadingRateConcentrations,26.9107556250651,0.682574126538408,0.0631541074770663,2614004,020401010205,wikiSRAT,12
199,LoadingRateConcentrations,20.5012655733411,0.731583118497912,0.0594441353670958,2614006,020401010205,wikiSRAT,12
200,LoadingRateConcentrations,32.0180569467153,0.942814223493324,0.0742387723007218,2614008,020401010205,wikiSRAT,12
201,LoadingRateConcentrations,14.3497503092134,0.0511789873225662,0.00649127635406024,2614058,020401010205,wikiSRAT,12
202,LoadingRateConcentrations,16.41134554991,0.0725906031124909,0.00738049267116982,2614070,020401010205,wikiSRAT,12
203,LoadingRateConcentrations,16.3550860067148,0.565940339975855,0.0174960992554929,2614072,020401010205,wikiSRAT,12
204,LoadingRateConcentrations,16.5860789946188,0.150489402350988,0.0115386794522316,2614074,020401010205,wikiSRAT,12
205,LoadingRateConcentrations,27.1730665523468,0.276735448097029,0.036117729926529,2613364,020401010206,wikiSRAT,12
206,LoadingRateConcentrations,34.4712021500824,0.479485340061978,0.0514974211001779,2613370,020401010206,wikiSRAT,12
207,LoadingRateConcentrations,73.4800380149508,0.732727012116757,0.0991612191797322,2613374,020401010206,wikiSRAT,12
208,LoadingRateConcentrations,38.6370631691884,0.495977599265941,0.0551439191294347,2613380,020401010206,wikiSRAT,12
209,LoadingRateConcentrations,31.9508282073153,0.59814711327592,0.0653771943104157,2613382,020401010206,wikiSRAT,12
210,LoadingRateConcentrations,35.9457917204642,0.53630071027293,0.0589553778403065,2613388,020401010206,wikiSRAT,12
211,LoadingRateConcentrations,43.3924426155055,0.659310168242841,0.0721317385598459,2613390,020401010206,wikiSRAT,12
212,LoadingRateConcentrations,33.6853284445909,0.661096783850008,0.0663005471895204,2613406,020401010206,wikiSRAT,12
213,LoadingRateConcentrations,27.3783466449676,0.270440126239116,0.0312154771777145,2613412,020401010206,wikiSRAT,12
214,LoadingRateConcentrations,35.6468861075439,0.547098680701824,0.0599854529432624,2613414,020401010206,wikiSRAT,12
215,LoadingRateConcentrations,27.4143254530085,0.242365772401295,0.0299041945579457,2613416,020401010206,wikiSRAT,12
216,LoadingRateConcentrations,22.4921883060862,0.0897632143126588,0.0114638932886283,2613418,020401010206,wikiSRAT,12
217,LoadingRateConcentrations,22.6910455000202,0.123738462184016,0.0170958825344249,2613420,020401010206,wikiSRAT,12
218,LoadingRateConcentrations,20.5241860619411,0.0977133543804323,0.0128318168475161,2613428,020401010206,wikiSRAT,12
219,LoadingRateConcentrations,30.9228596177162,0.557799023246834,0.0563830754546243,2613438,020401010206,wikiSRAT,12
220,LoadingRateConcentrations,29.9774020372679,0.58593530736794,0.0625634877393986,2613440,020401010206,wikiSRAT,12
221,LoadingRateConcentrations,34.7925999449864,0.527908881519216,0.058191707642109,2613442,020401010206,wikiSRAT,12
222,LoadingRateConcentrations,33.6591234243325,0.519548934560143,0.0565915973864096,2613450,020401010206,wikiSRAT,12
223,LoadingRateConcentrations,20.0663236222621,0.382072635564605,0.0419408067238878,2613452,020401010206,wikiSRAT,12
224,LoadingRateConcentrations,23.5580041054235,0.431524842898257,0.0441148847929238,2613458,020401010206,wikiSRAT,12
225,LoadingRateConcentrations,21.179425631702,0.14123742034824,0.0182315810001532,2613560,020401010206,wikiSRAT,12
226,LoadingRateConcentrations,21.0008506716725,0.267648553896119,0.0308667402012479,2613658,020401010206,wikiSRAT,12
227,LoadingRateConcentrations,15.5082050473371,0.0971326610650933,0.00903134715529425,2613662,020401010206,wikiSRAT,12
228,LoadingRateConcentrations,18.2768369965166,0.182683893136202,0.0205319679113391,2613692,020401010206,wikiSRAT,12
229,LoadingRateConcentrations,20.313423447715,0.502443055556489,0.0394894329467826,2613990,020401010206,wikiSRAT,12
230,LoadingRateConcentrations,26.4041837928736,0.43778983816035,0.0529677049068101,2613992,020401010206,wikiSRAT,12
231,LoadingRateConcentrations,30.1033098077745,0.36891335776968,0.0349146383247281,2613994,020401010206,wikiSRAT,12
232,LoadingRateConcentrations,32.4924330025188,0.497663821453563,0.0532408981286062,2613996,020401010206,wikiSRAT,12
233,LoadingRateConcentrations,36.5012776829728,0.509791502906552,0.0539617389709651,2614016,020401010206,wikiSRAT,12
234,LoadingRateConcentrations,32.1916823889723,0.506992622694831,0.0528005879542539,2614018,020401010206,wikiSRAT,12
235,LoadingRateConcentrations,28.9647632800353,0.49939036767574,0.0520271274050315,2614020,020401010206,wikiSRAT,12
236,LoadingRateConcentrations,21.0882881871745,0.100904555866793,0.0135251266944655,2614052,020401010206,wikiSRAT,12
237,LoadingRateConcentrations,28.8636768686807,0.497561496772986,0.0517918183957359,2614060,020401010206,wikiSRAT,12
238,LoadingRateConcentrations,31.7627269736306,0.506920838022309,0.0515791480543162,2614062,020401010206,wikiSRAT,12
239,LoadingRateConcentrations,29.5444873225223,0.502290512168984,0.0479871813258162,2614064,020401010206,wikiSRAT,12
240,LoadingRateConcentrations,21.1626238659412,0.14194359238489,0.0182688352901188,2614066,020401010206,wikiSRAT,12
241,LoadingRateConcentrations,27.1211539938707,0.434923762770867,0.0402887767835132,2614078,020401010206,wikiSRAT,12
242,LoadingRateConcentrations,18.3728102691647,0.181495174031788,0.0204397571682151,2614080,020401010206,wikiSRAT,12
243,LoadingRateConcentrations,25.323139279802,0.392917151452135,0.0357275061734252,2614122,020401010206,wikiSRAT,12
244,LoadingRateConcentrations,26.4966995520714,0.387646610750205,0.0349017931341976,2614212,020401010206,wikiSRAT,12
245,LoadingRateConcentrations,19.2358414041961,1.36617243680975,0.0818022871834827,2613664,020401010207,wikiSRAT,12
246,LoadingRateConcentrations,18.7998499569442,1.3087468336708,0.0782490458988679,2613666,020401010207,wikiSRAT,12
247,LoadingRateConcentrations,,,,2613668,020401010207,wikiSRAT,12
248,LoadingRateConcentrations,18.8191062602694,1.29041010658996,0.0772276541995433,2613670,020401010207,wikiSRAT,12
249,LoadingRateConcentrations,,,,2613694,020401010207,wikiSRAT,12
